Status,Filename,FolderA_Path,FolderA_Timestamp,FolderB_Path,FolderB_Timestamp
Exact Match,1687926380_amgcj_RESOURCES_links_.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-06-27 Intl Education (Denver)\1687926380_amgcj_RESOURCES_links_.pdf,1692067210.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-06-27 Intl Education (Denver)\1687926380_amgcj_RESOURCES_links_.pdf,1692067209.2641182
Exact Match,1687926397_foyvc_MIDP_Session_Powerpoint_06272023.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-06-27 Intl Education (Denver)\1687926397_foyvc_MIDP_Session_Powerpoint_06272023.pdf,1692067210.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-06-27 Intl Education (Denver)\1687926397_foyvc_MIDP_Session_Powerpoint_06272023.pdf,1692067209.241636
Exact Match,2019-06-24 12.00 Protecting Yourself - Bulletproofing Your Files.mp4,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-07-18 AI Webinar - Bulletproofing your files\2019-06-24 12.00 Protecting Yourself - Bulletproofing Your Files.mp4,1689809478.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-07-18 AI Webinar - Bulletproofing your files\2019-06-24 12.00 Protecting Yourself - Bulletproofing Your Files.mp4,1689809476.2628129
Exact Match,Protecting Yourself -Bulletproofing Your Files - Webinar Handout.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-07-18 AI Webinar - Bulletproofing your files\Protecting Yourself -Bulletproofing Your Files - Webinar Handout.pdf,1689809478.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-07-18 AI Webinar - Bulletproofing your files\Protecting Yourself -Bulletproofing Your Files - Webinar Handout.pdf,1689809476.3661637
Exact Match,Workfile Checklist - Webinar Handout.xlsx,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-07-18 AI Webinar - Bulletproofing your files\Workfile Checklist - Webinar Handout.xlsx,1689809464.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-07-18 AI Webinar - Bulletproofing your files\Workfile Checklist - Webinar Handout.xlsx,1689809462.216016
Exact Match,2018-09-18DevelopmentsinGreenValuation.zip,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-07-18 Developments in Green Valuations\2018-09-18DevelopmentsinGreenValuation.zip,1689809510.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-07-18 Developments in Green Valuations\2018-09-18DevelopmentsinGreenValuation.zip,1689809509.4827113
Exact Match,A_Guide_to_Residential_Green_Energy_Efficient__Addendum_(002).pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-07-18 Developments in Green Valuations\A_Guide_to_Residential_Green_Energy_Efficient__Addendum_(002).pdf,1689809512.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-07-18 Developments in Green Valuations\A_Guide_to_Residential_Green_Energy_Efficient__Addendum_(002).pdf,1689809510.0493476
Exact Match,Developments in Green Valuation.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-07-18 Developments in Green Valuations\Developments in Green Valuation.pdf,1689809512.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-07-18 Developments in Green Valuations\Developments in Green Valuation.pdf,1689809510.2347746
Exact Match,ResidentialGreenandEnergyEfficientAddendum.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-07-18 Developments in Green Valuations\ResidentialGreenandEnergyEfficientAddendum.pdf,1689809512.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-07-18 Developments in Green Valuations\ResidentialGreenandEnergyEfficientAddendum.pdf,1689809510.7995017
Exact Match,Developments in Green Valuation.mp4,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-07-18 Developments in Green Valuations\2018-09-18DevelopmentsinGreenValuation\Developments in Green Valuation.mp4,1689909000.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-07-18 Developments in Green Valuations\2018-09-18DevelopmentsinGreenValuation\Developments in Green Valuation.mp4,1689908998.7353814
Exact Match,2013-12-05 12.04 Appraising Cell Towers.wmv,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-07-18-AI Webinar - Cell Towers Appraisals\2013-12-05 12.04 Appraising Cell Towers.wmv,1689809530.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-07-18-AI Webinar - Cell Towers Appraisals\2013-12-05 12.04 Appraising Cell Towers.wmv,1689809528.3659048
Exact Match,Cell Tower Appraisal_Final R1 (2 slides per page with 115 total pages).pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-07-18-AI Webinar - Cell Towers Appraisals\Cell Tower Appraisal_Final R1 (2 slides per page with 115 total pages).pdf,1689809530.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-07-18-AI Webinar - Cell Towers Appraisals\Cell Tower Appraisal_Final R1 (2 slides per page with 115 total pages).pdf,1689809529.5491743
Exact Match,WEBINAR_090319.zip,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-07-18-AI Webinar-A look at supporting adjustments 3 approaches\WEBINAR_090319.zip,1689734034.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-07-18-AI Webinar-A look at supporting adjustments 3 approaches\WEBINAR_090319.zip,1689734032.7202656
Exact Match,A Look At Supporting Adjustments With The Three Approaches.mp4,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-07-18-AI Webinar-A look at supporting adjustments 3 approaches\WEBINAR_090319\A Look At Supporting Adjustments With The Three Approaches.mp4,1689734978.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-07-18-AI Webinar-A look at supporting adjustments 3 approaches\WEBINAR_090319\A Look At Supporting Adjustments With The Three Approaches.mp4,1689734976.7647812
Exact Match,Questions and Answers - A Look At Supporting Adjustments.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-07-18-AI Webinar-A look at supporting adjustments 3 approaches\WEBINAR_090319\Questions and Answers - A Look At Supporting Adjustments.pdf,1689734958.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-07-18-AI Webinar-A look at supporting adjustments 3 approaches\WEBINAR_090319\Questions and Answers - A Look At Supporting Adjustments.pdf,1689734957.2733178
Exact Match,Webinar Handout - A Look at Supporting Adjustments with The Three Approaches_REVISED.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-07-18-AI Webinar-A look at supporting adjustments 3 approaches\WEBINAR_090319\Webinar Handout - A Look at Supporting Adjustments with The Three Approaches_REVISED.pdf,1689734958.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-07-18-AI Webinar-A look at supporting adjustments 3 approaches\WEBINAR_090319\Webinar Handout - A Look at Supporting Adjustments with The Three Approaches_REVISED.pdf,1689734957.3564205
Exact Match,Webinar Handout - Example Sheet - Supporting Adjustment.xlsx,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-07-18-AI Webinar-A look at supporting adjustments 3 approaches\WEBINAR_090319\Webinar Handout - Example Sheet - Supporting Adjustment.xlsx,1689734958.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-07-18-AI Webinar-A look at supporting adjustments 3 approaches\WEBINAR_090319\Webinar Handout - Example Sheet - Supporting Adjustment.xlsx,1689734957.4264348
Exact Match,Yellow Book Changes - Overview for Appraisers.mp4,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-07-19-AI Webinar-Yellowbook\Yellow Book Changes - Overview for Appraisers.mp4,1689824344.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-07-19-AI Webinar-Yellowbook\Yellow Book Changes - Overview for Appraisers.mp4,1689824342.1168432
Exact Match,Yellow Book Changes - Overview for Appraisers.zip,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-07-19-AI Webinar-Yellowbook\Yellow Book Changes - Overview for Appraisers.zip,1689809460.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-07-19-AI Webinar-Yellowbook\Yellow Book Changes - Overview for Appraisers.zip,1689809458.4894042
Exact Match,Yellow Book Webinar - Handout_Revised.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-07-19-AI Webinar-Yellowbook\Yellow Book Webinar - Handout_Revised.pdf,1689809448.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-07-19-AI Webinar-Yellowbook\Yellow Book Webinar - Handout_Revised.pdf,1689809446.8048434
Exact Match,Course800ParticipantManual.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-09-23-800 Principles of Law Basics\Course800ParticipantManual.pdf,1693260196.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-09-23-800 Principles of Law Basics\Course800ParticipantManual.pdf,1693260194.761322
Exact Match,DURESS_EXAMPLE.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-09-23-800 Principles of Law Basics\DURESS_EXAMPLE.pdf,1695605137.093099,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-09-23-800 Principles of Law Basics\DURESS_EXAMPLE.pdf,1695605137.093099
Exact Match,EASEMENT_AGREEMENT.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-09-23-800 Principles of Law Basics\EASEMENT_AGREEMENT.pdf,1695608141.212742,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-09-23-800 Principles of Law Basics\EASEMENT_AGREEMENT.pdf,1695608141.212742
Exact Match,GENERAL_POWER_OF_ATTORNEY.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-09-23-800 Principles of Law Basics\GENERAL_POWER_OF_ATTORNEY.pdf,1695608554.6502938,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-09-23-800 Principles of Law Basics\GENERAL_POWER_OF_ATTORNEY.pdf,1695608554.6502938
Exact Match,LEASE_AGREEMENT.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-09-23-800 Principles of Law Basics\LEASE_AGREEMENT.pdf,1695607321.463232,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-09-23-800 Principles of Law Basics\LEASE_AGREEMENT.pdf,1695607321.463232
Exact Match,Ray Rials-C800 Receipt.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-09-23-800 Principles of Law Basics\Ray Rials-C800 Receipt.pdf,1694153136.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-09-23-800 Principles of Law Basics\Ray Rials-C800 Receipt.pdf,1694153135.4190583
Exact Match,REAL_ESTATE_PURCHASE_CONTRACT.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-09-23-800 Principles of Law Basics\REAL_ESTATE_PURCHASE_CONTRACT.pdf,1695606850.9250903,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-09-23-800 Principles of Law Basics\REAL_ESTATE_PURCHASE_CONTRACT.pdf,1695606850.9250903
Exact Match,utp-2023.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2023-11-TxDOT Short Course\utp-2023.pdf,1694812324.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2023-09-15-TxDOT Short Course\utp-2023.pdf,1694812324.0
Exact Match,AI USPAP 2024-2025.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-02-09-USPAP 2024-2025\AI USPAP 2024-2025.pdf,1705954048.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-02-09-USPAP 2024-2025\AI USPAP 2024-2025.pdf,1705954046.859
Exact Match,AI USPAP 7-hr course.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-02-09-USPAP 2024-2025\AI USPAP 7-hr course.pdf,1707517580.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-02-09-USPAP 2024-2025\AI USPAP 7-hr course.pdf,1707517579.0289698
Exact Match,Confirmation of Appraisal Institute Order # 684696.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-02-09-USPAP 2024-2025\Confirmation of Appraisal Institute Order # 684696.pdf,1705959198.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-02-09-USPAP 2024-2025\Confirmation of Appraisal Institute Order # 684696.pdf,1705959197.8960147
Exact Match,2-27 Case Study-1.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-08-09-Appraising Automobile Dealerships\2-27 Case Study-1.pdf,1723574884.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-08-09-Appraising Automobile Dealerships\2-27 Case Study-1.pdf,1723574882.8612528
Exact Match,5-38 Exercise Adjustment Grid Worksheet(original).pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-08-09-Appraising Automobile Dealerships\5-38 Exercise Adjustment Grid Worksheet(original).pdf,1723852720.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-08-09-Appraising Automobile Dealerships\5-38 Exercise Adjustment Grid Worksheet(original).pdf,1723852718.7196307
Exact Match,Article-TAJ-Obsolete automobile dealership facilities.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-08-09-Appraising Automobile Dealerships\Article-TAJ-Obsolete automobile dealership facilities.pdf,1723263798.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-08-09-Appraising Automobile Dealerships\Article-TAJ-Obsolete automobile dealership facilities.pdf,1723263796.676342
Exact Match,Article-TAJ-peculiarities-autodealership.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-08-09-Appraising Automobile Dealerships\Article-TAJ-peculiarities-autodealership.pdf,1723263674.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-08-09-Appraising Automobile Dealerships\Article-TAJ-peculiarities-autodealership.pdf,1723263672.9185016
Exact Match,OL-X008v1-PDF-2022-08-22.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-08-09-Appraising Automobile Dealerships\OL-X008v1-PDF-2022-08-22.pdf,1723923236.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-08-09-Appraising Automobile Dealerships\OL-X008v1-PDF-2022-08-22.pdf,1723923234.2003968
Exact Match,RRials-5-38 Exercise Adjustment Grid Worksheet(original) .pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-08-09-Appraising Automobile Dealerships\RRials-5-38 Exercise Adjustment Grid Worksheet(original) .pdf,1723855502.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-08-09-Appraising Automobile Dealerships\RRials-5-38 Exercise Adjustment Grid Worksheet(original) .pdf,1723855500.0069568
Exact Match,Shopping Cart.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-08-09-Appraising Automobile Dealerships\Shopping Cart.pdf,1723263354.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-08-09-Appraising Automobile Dealerships\Shopping Cart.pdf,1723263353.1663377
Exact Match,(DRAFT) Excel Apps for Valuation.xlsx,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\(DRAFT) Excel Apps for Valuation.xlsx,1729238164.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\(DRAFT) Excel Apps for Valuation.xlsx,1729238163.4318504
Exact Match,(INITIAL) Excel Apps for Valuation.xlsx,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\(INITIAL) Excel Apps for Valuation.xlsx,1728192118.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\(INITIAL) Excel Apps for Valuation.xlsx,1728192117.466084
Exact Match,1-2 The_Basics.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\1-2 The_Basics.pdf,1728228966.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\1-2 The_Basics.pdf,1728228965.173683
Exact Match,1-3 Columns and Rows.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\1-3 Columns and Rows.pdf,1728229020.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\1-3 Columns and Rows.pdf,1728229019.700438
Exact Match,1-4 Fonts.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\1-4 Fonts.pdf,1728229058.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\1-4 Fonts.pdf,1728229056.4998178
Exact Match,1-5 Alignment.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\1-5 Alignment.pdf,1728229172.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\1-5 Alignment.pdf,1728229171.405408
Exact Match,1-6 Formatting.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\1-6 Formatting.pdf,1728229250.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\1-6 Formatting.pdf,1728229248.6780255
Exact Match,1-7 Borders.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\1-7 Borders.pdf,1728231744.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\1-7 Borders.pdf,1728231742.7962496
Exact Match,1-8 Basic Math.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\1-8 Basic Math.pdf,1728231868.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\1-8 Basic Math.pdf,1728231866.7298045
Exact Match,1-9 Reporting.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\1-9 Reporting.pdf,1728233372.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\1-9 Reporting.pdf,1728233371.1395185
Exact Match,2-1 Functions.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\2-1 Functions.pdf,1728236096.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\2-1 Functions.pdf,1728236095.1289945
Exact Match,2-2a Financial Math I.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\2-2a Financial Math I.pdf,1728244322.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\2-2a Financial Math I.pdf,1728244321.5515294
Exact Match,2-2b Financial Math II.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\2-2b Financial Math II.pdf,1728245802.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\2-2b Financial Math II.pdf,1728245801.9989865
Exact Match,2-2c Financial Math III.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\2-2c Financial Math III.pdf,1728257964.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\2-2c Financial Math III.pdf,1728257963.283121
Exact Match,2-3a Mortgages I.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\2-3a Mortgages I.pdf,1728767038.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\2-3a Mortgages I.pdf,1728767037.4341125
Exact Match,2-3b Mortgages II.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\2-3b Mortgages II.pdf,1728766696.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\2-3b Mortgages II.pdf,1728766695.6096964
Exact Match,2-4a DCF and IRR I.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\2-4a DCF and IRR I.pdf,1728879976.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\2-4a DCF and IRR I.pdf,1728879975.4439318
Exact Match,2-4b DCF and IRR II.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\2-4b DCF and IRR II.pdf,1728893054.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\2-4b DCF and IRR II.pdf,1728893053.3358514
Exact Match,2-4c DCF and IRR III.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\2-4c DCF and IRR III.pdf,1728923640.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\2-4c DCF and IRR III.pdf,1728923638.351513
Exact Match,3-1a_Copy I.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\3-1a_Copy I.pdf,1728924256.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\3-1a_Copy I.pdf,1728924254.772269
Exact Match,3-1b_Copy II.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\3-1b_Copy II.pdf,1728978530.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\3-1b_Copy II.pdf,1728978528.575228
Exact Match,3-1c_Copy III.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\3-1c_Copy III.pdf,1728979750.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\3-1c_Copy III.pdf,1728979749.5549996
Exact Match,3-1d_Copy IV.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\3-1d_Copy IV.pdf,1728981970.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\3-1d_Copy IV.pdf,1728981969.6925364
Exact Match,3-1e_Copy V.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\3-1e_Copy V.pdf,1728989984.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\3-1e_Copy V.pdf,1728989983.123175
Exact Match,4-1a Comparative Analysis I.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\4-1a Comparative Analysis I.pdf,1728994104.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\4-1a Comparative Analysis I.pdf,1728994103.8232634
Exact Match,4-1b Comparative Analysis II.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\4-1b Comparative Analysis II.pdf,1729039648.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\4-1b Comparative Analysis II.pdf,1729039646.768638
Exact Match,4-1c Comparative Analysis III.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\4-1c Comparative Analysis III.pdf,1729039668.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\4-1c Comparative Analysis III.pdf,1729039667.326843
Exact Match,4-2 Sales Adjustment Grid.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\4-2 Sales Adjustment Grid.pdf,1729067158.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\4-2 Sales Adjustment Grid.pdf,1729067156.1799033
Exact Match,4-3 Ranking Analysis.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\4-3 Ranking Analysis.pdf,1729067170.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\4-3 Ranking Analysis.pdf,1729067169.5144112
Exact Match,4-4a Land Adjustment Grid and Cost New.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\4-4a Land Adjustment Grid and Cost New.pdf,1729069696.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\4-4a Land Adjustment Grid and Cost New.pdf,1729069695.9845605
Exact Match,4-4b Economic Life.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\4-4b Economic Life.pdf,1729150494.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\4-4b Economic Life.pdf,1729150493.1671443
Exact Match,4-4c Cost Approach Summation.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\4-4c Cost Approach Summation.pdf,1729222668.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\4-4c Cost Approach Summation.pdf,1729222667.4343987
Exact Match,4-5a Income Approach I.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\4-5a Income Approach I.pdf,1729224532.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\4-5a Income Approach I.pdf,1729224530.442975
Exact Match,4-5b Income Approach II.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\4-5b Income Approach II.pdf,1729231616.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\4-5b Income Approach II.pdf,1729231614.9009361
Exact Match,4-5c Income Approach III.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\4-5c Income Approach III.pdf,1729232532.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\4-5c Income Approach III.pdf,1729232531.3679597
Exact Match,4-5d Income Approach IV.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\4-5d Income Approach IV.pdf,1729234666.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\4-5d Income Approach IV.pdf,1729234665.3608527
Exact Match,4-6 Charts.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\4-6 Charts.pdf,1729236052.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\4-6 Charts.pdf,1729236050.7388687
Exact Match,Module 1 - Word table embedding options.docx,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\Module 1 - Word table embedding options.docx,1728234972.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\Module 1 - Word table embedding options.docx,1728234970.770139
Exact Match,OL-X009v1-PDF-2024-02-13.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-10-05-Excel App for Valuation\OL-X009v1-PDF-2024-02-13.pdf,1729237854.0,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-10-05-Excel App for Valuation\OL-X009v1-PDF-2024-02-13.pdf,1729237852.7926598
Exact Match,Adv. Market Analysis Exam and Completion Information.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-12-03 Advanced Market Analsysis HBU\Adv. Market Analysis Exam and Completion Information.pdf,1734105587.6734378,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-12-03 Advanced Market Analsysis HBU\Adv. Market Analysis Exam and Completion Information.pdf,1734105587.6734378
Exact Match,Class Attendance Notice of completion.pdf,\\?\E:\0_My Stuff\Professional-Career\Appraisals\2024-12-03 Advanced Market Analsysis HBU\Class Attendance Notice of completion.pdf,1734457966.8135726,\\?\D:\documents\Education\Professional\Appraisal\Courses\2024-12-03 Advanced Market Analsysis HBU\Class Attendance Notice of completion.pdf,1734457966.8135726
